first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,hand,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Enmanuel,Valdez,2B,,2023-05-30,,BOS,CIN,7,,L,-1.5,10,5.6,3100,0.0,0.6,3.0,8.4,2.71
Jonathan,India,2B,,2023-05-30,,CIN,BOS,3,,R,+1.5,10,4.4,5800,0.0,12.6,37.0,8.4,1.45
Brandon,Belt,1B,,2023-05-30,,TOR,MIL,4,,L,-1.5,9,4.9,2500,0.0,4.4,9.0,8.4,3.36
Jake,Fraley,OF,,2023-05-30,,CIN,BOS,4,,L,+1.5,10,4.4,4800,0.0,3.4,8.0,8.4,1.75
Emmanuel,Rivera,3B,,2023-05-30,,ARI,COL,2,,R,-1.5,8.5,5.2,2900,0.0,8.6,15.0,8.3,2.86
Adrian,Houser,P,,2023-05-30,,MIL,TOR,,YES,R,+1.5,9,4.1,6300,1.6,10.8,19.7,8.3,1.32
Jake,Irvin,P,,2023-05-30,,WAS,LAD,,YES,R,+1.5,9,3.3,5300,-6.5,8.3,23.5,8.3,1.57
Trea,Turner,SS,,2023-05-30,,PHI,NYM,2,,R,+1.5,8.5,4,5300,0.0,8.8,16.0,8.2,1.55
Kyle,Schwarber,OF,,2023-05-30,,PHI,NYM,5,,L,+1.5,8.5,4,4700,2.0,7.4,18.0,8.2,1.74
Evan,Longoria,3B,,2023-05-30,,ARI,COL,6,,R,-1.5,8.5,5.2,3100,0.0,5.0,18.0,8.2,2.65
Yandy,Diaz,1B,,2023-05-30,,TB,CHC,1,,R,-1.5,8.5,4.9,4700,0.0,8.8,30.0,8.2,1.74
Nolan,Arenado,3B,,2023-05-30,,STL,KC,4,,R,-1.5,9,5.1,5300,2.0,3.4,8.0,8.2,1.55
Mitch,Haniger,OF,,2023-05-30,,SF,PIT,5,,R,-1.5,8.5,4.6,2800,2.0,16.0,30.0,8.2,2.93
Casey,Schmitt,3B,,2023-05-30,,SF,PIT,7,,R,-1.5,8.5,4.6,3200,0.0,10.4,21.0,8.2,2.56
Matt,Thaiss,C,,2023-05-30,,LAA,CWS,7,,L,+1.5,9,4.2,2600,0.0,10.0,27.0,8.2,3.15
LaMonte,Wade Jr.,1B,,2023-05-30,,SF,PIT,1,,L,-1.5,8.5,4.6,3000,0.0,5.8,16.0,8.2,2.73
Blake,Sabol,C,,2023-05-30,,SF,PIT,6,,L,-1.5,8.5,4.6,3500,0.0,5.2,18.0,8.1,2.31
Rowdy,Tellez,1B,,2023-05-30,,MIL,TOR,8,,L,+1.5,9,4.1,4400,2.0,2.8,3.0,8.1,1.84
Jarren,Duran,OF,,2023-05-30,,BOS,CIN,5,,L,-1.5,10,5.6,3800,0.0,1.2,6.0,8.1,2.13
Sean,Murphy,C,,2023-05-30,,ATL,OAK,4,,R,-1.5,8.5,5.1,4700,3.0,9.0,19.0,8.1,1.72
Whit,Merrifield,2B,,2023-05-30,,TOR,MIL,6,,R,-1.5,9,4.9,4000,0.0,2.6,7.0,8.1,2.03
Zack,Greinke,P,,2023-05-30,,KC,STL,,YES,R,+1.5,9,3.9,6100,5.5,13.9,19.5,8.0,1.31
Jose,Altuve,2B,,2023-05-30,,HOU,MIN,1,,R,+1.5,8.5,4.3,5200,3.0,13.8,22.0,8.0,1.54
Andres,Gimenez,2B,,2023-05-30,,CLE,BAL,6,,L,+1.5,9,4.2,3800,0.0,2.0,6.0,7.9,2.08
Rodolfo,Castro,2B,,2023-05-30,,PIT,SF,5,,S,+1.5,8.5,3.9,3500,0.0,2.4,6.0,7.9,2.26
J.T.,Realmuto,C,,2023-05-30,,PHI,NYM,6,,R,+1.5,8.5,4,4800,0.0,3.6,7.0,7.9,1.65
Julio,Rodriguez,OF,,2023-05-30,,SEA,NYY,3,,R,-1.5,7,3.7,5600,8.0,16.8,21.0,7.9,1.41
Joey,Gallo,1B,,2023-05-30,,MIN,HOU,1,,L,-1.5,8.5,4.3,4000,4.0,4.6,5.0,7.9,1.98
Vinnie,Pasquantino,1B,,2023-05-30,,KC,STL,3,,L,+1.5,9,3.9,3800,0.0,7.2,15.0,7.9,2.08
Jake,McCarthy,OF,,2023-05-30,,ARI,COL,9,,L,-1.5,8.5,5.2,2900,0.0,7.6,24.0,7.9,2.72
Francisco,Alvarez,C,,2023-05-30,,NYM,PHI,2,,R,-1.5,8.5,4.5,3100,5.0,15.0,23.0,7.8,2.52
Marcell,Ozuna,OF,,2023-05-30,,ATL,OAK,,,R,-1.5,8.5,5.1,2900,0.0,10.0,25.0,7.8,2.69
Kyle,Tucker,OF,,2023-05-30,,HOU,MIN,5,,L,+1.5,8.5,4.3,5200,0.0,4.2,8.0,7.8,1.50
Andrew,McCutchen,OF,,2023-05-30,,PIT,SF,1,,R,+1.5,8.5,3.9,4600,0.0,5.2,19.0,7.8,1.70
Bobby,Witt Jr.,SS,,2023-05-30,,KC,STL,4,,R,+1.5,9,3.9,5700,0.0,15.4,49.0,7.8,1.37
Connor,Joe,OF,,2023-05-30,,PIT,SF,3,,R,+1.5,8.5,3.9,3400,0.0,3.6,9.0,7.8,2.29
Josh,Naylor,1B,,2023-05-30,,CLE,BAL,4,,L,+1.5,9,4.2,3000,0.0,3.2,8.0,7.8,2.60
Ryan,Mountcastle,1B,,2023-05-30,,BAL,CLE,4,,R,-1.5,9,4.8,4300,2.0,4.8,11.0,7.8,1.81
Royce,Lewis,SS,,2023-05-30,,MIN,HOU,6,,R,-1.5,8.5,4.3,2000,0.0,10.6,23.0,7.8,3.90
Ke'Bryan,Hayes,3B,,2023-05-30,,PIT,SF,6,,R,+1.5,8.5,3.9,4100,0.0,3.4,14.0,7.7,1.88
Owen,Miller,2B,DTD,2023-05-30,,MIL,TOR,1,,R,+1.5,9,4.1,3000,0.0,8.2,16.0,7.7,2.57
Kevin,Kiermaier,OF,DTD,2023-05-30,,TOR,MIL,9,,L,-1.5,9,4.9,2600,0.0,7.4,22.0,7.7,2.96
Amed,Rosario,SS,,2023-05-30,,CLE,BAL,2,,R,+1.5,9,4.2,3700,0.0,5.6,13.0,7.7,2.08
Spencer,Steer,1B,,2023-05-30,,CIN,BOS,6,,R,+1.5,10,4.4,3900,4.0,14.6,20.0,7.7,1.97
Harold,Ramirez,1B,,2023-05-30,,TB,CHC,5,,R,-1.5,8.5,4.9,3500,0.0,5.8,19.0,7.7,2.20
Jose,Siri,OF,,2023-05-30,,TB,CHC,9,,R,-1.5,8.5,4.9,3000,0.0,11.4,21.0,7.7,2.57
Carlos,Correa,SS,,2023-05-30,,MIN,HOU,3,,R,-1.5,8.5,4.3,4200,3.0,5.8,8.0,7.7,1.83
Edouard,Julien,2B,,2023-05-30,,MIN,HOU,2,,L,-1.5,8.5,4.3,2700,2.0,11.4,28.0,7.7,2.85
Jared,Walsh,1B,,2023-05-30,,LAA,CWS,6,,L,+1.5,9,4.2,2400,2.0,3.6,8.0,7.6,3.17
Francisco,Lindor,SS,,2023-05-30,,NYM,PHI,3,,S,-1.5,8.5,4.5,4800,0.0,8.8,25.0,7.6,1.58
Tucupita,Marcano,SS,,2023-05-30,,PIT,SF,,,L,+1.5,8.5,3.9,2100,0.0,8.4,24.0,7.6,3.62
Ji Hwan,Bae,2B,,2023-05-30,,PIT,SF,,,L,+1.5,8.5,3.9,3000,0.0,6.0,10.0,7.6,2.53
Anthony,Santander,OF,,2023-05-30,,BAL,CLE,3,,S,-1.5,9,4.8,4600,0.0,7.8,15.0,7.6,1.65
Hunter,Renfroe,OF,,2023-05-30,,LAA,CWS,4,,R,+1.5,9,4.2,3900,0.0,2.8,5.0,7.6,1.95
Christian,Yelich,OF,,2023-05-30,,MIL,TOR,4,,L,+1.5,9,4.1,4500,0.0,6.0,16.0,7.6,1.69
Patrick,Bailey,C,,2023-05-30,,SF,PIT,8,,S,-1.5,8.5,4.6,2300,0.0,13.2,30.0,7.5,3.26
Daulton,Varsho,OF,,2023-05-30,,TOR,MIL,7,,L,-1.5,9,4.9,3700,0.0,6.2,16.0,7.5,2.03
Triston,Casas,1B,,2023-05-30,,BOS,CIN,6,,L,-1.5,10,5.6,2700,0.0,6.8,19.0,7.5,2.78
Alex,Kirilloff,1B,,2023-05-30,,MIN,HOU,5,,L,-1.5,8.5,4.3,3200,0.0,6.4,14.0,7.4,2.31
Nick,Ahmed,SS,,2023-05-30,,ARI,COL,7,,R,-1.5,8.5,5.2,2400,0.0,0.0,0.0,7.4,3.08
Tyrone,Taylor,OF,,2023-05-30,,MIL,TOR,,,R,+1.5,9,4.1,2300,0.0,2.0,5.0,7.4,3.22
David,Peralta,OF,,2023-05-30,,LAD,WAS,8,,L,-1.5,9,5.7,2200,0.0,3.0,6.0,7.4,3.36
Esteury,Ruiz,OF,,2023-05-30,,OAK,ATL,1,,R,+1.5,8.5,3.4,3300,0.0,5.8,14.0,7.3,2.21
Mickey,Moniak,OF,,2023-05-30,,LAA,CWS,1,,L,+1.5,9,4.2,3500,0.0,7.2,17.0,7.3,2.09
Willson,Contreras,C,,2023-05-30,,STL,KC,5,,R,-1.5,9,5.1,4500,0.0,1.4,3.0,7.3,1.62
Andrew,Vaughn,1B,,2023-05-30,,CWS,LAA,4,,R,-1.5,9,4.8,3400,0.0,10.4,25.0,7.3,2.15
Nick,Pratto,1B,,2023-05-30,,KC,STL,1,,L,+1.5,9,3.9,3100,0.0,5.8,13.0,7.3,2.35
Bryson,Stott,2B,,2023-05-30,,PHI,NYM,1,,L,+1.5,8.5,4,4400,5.0,11.4,29.0,7.3,1.66
Willi,Castro,3B,,2023-05-30,,MIN,HOU,,,S,-1.5,8.5,4.3,2300,3.0,16.4,39.0,7.3,3.17
Matt,Chapman,3B,,2023-05-30,,TOR,MIL,5,,R,-1.5,9,4.9,4600,0.0,2.4,9.0,7.3,1.59
Dansby,Swanson,SS,,2023-05-30,,CHC,TB,2,,R,+1.5,8.5,3.6,4600,0.0,8.4,17.0,7.3,1.59
Stuart,Fairchild,OF,,2023-05-30,,CIN,BOS,8,,R,+1.5,10,4.4,2300,5.0,12.2,19.0,7.3,3.17
Gunnar,Henderson,3B,,2023-05-30,,BAL,CLE,5,,L,-1.5,9,4.8,3900,0.0,5.0,14.0,7.3,1.87
