Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
3B,Maikel Franco (17121812),Maikel Franco,17121812,3B,4100,BAL@TEX 04/17/2021 07:05PM ET,BAL,7.23
OF,Ryan Mountcastle (17121813),Ryan Mountcastle,17121813,OF,4100,BAL@TEX 04/17/2021 07:05PM ET,BAL,5.69
RP,Blaine Hardy (17122315),Blaine Hardy,17122315,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,0
RP,Clayton Andrews (17122324),Clayton Andrews,17122324,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,0
RP,Hoby Milner (17122327),Hoby Milner,17122327,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,0
RP,Tyler Bashlor (17122348),Tyler Bashlor,17122348,P,4000,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Phil Bickford (17122356),Phil Bickford,17122356,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,0
RP,Patrick Weigel (17122358),Patrick Weigel,17122358,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,0
RP,Bobby Wahl (17122363),Bobby Wahl,17122363,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,0
RP,Justin Topa (17122372),Justin Topa,17122372,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,0
RP,Eric Yardley (17122382),Eric Yardley,17122382,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,-0.39
RP,Chad Sobotka (17122383),Chad Sobotka,17122383,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,0
RP,Brad Boxberger (17122403),Brad Boxberger,17122403,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,2.72
RP,J.P. Feyereisen (17122408),J.P. Feyereisen,17122408,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,3.45
RP,Devin Williams (17122413),Devin Williams,17122413,P,4000,PIT@MIL 04/17/2021 07:10PM ET,MIL,1.21
RP,Joe Kelly (17122300),Joe Kelly,17122300,P,4000,LAD@SD 04/17/2021 08:40PM ET,LAD,0
RP,Brusdar Graterol (17122303),Brusdar Graterol,17122303,P,4000,LAD@SD 04/17/2021 08:40PM ET,LAD,0
RP,Victor Gonzalez (17122304),Victor Gonzalez,17122304,P,4000,LAD@SD 04/17/2021 08:40PM ET,LAD,1.89
RP,Alex Vesia (17122305),Alex Vesia,17122305,P,4000,LAD@SD 04/17/2021 08:40PM ET,LAD,0
SP,Kendall Williams (17122309),Kendall Williams,17122309,P,4000,LAD@SD 04/17/2021 08:40PM ET,LAD,0
RP,Mitch White (17122310),Mitch White,17122310,P,4000,LAD@SD 04/17/2021 08:40PM ET,LAD,0
RP,Garrett Cleavinger (17122320),Garrett Cleavinger,17122320,P,4000,LAD@SD 04/17/2021 08:40PM ET,LAD,0
